356311,1099295,1129,2213,6946,11,11,0,7,2,湖北
356311,830436,1129,3205,2270,11,11,0,4,2,陕西
356311,215289,1129,2213,6946,11,11,0,7,0,河北
356311,1099295,1129,2213,6946,11,11,0,3,0,黑龙江
356311,951072,247,4707,1176,11,11,0,2,0,海南
356311,426658,1431,4707,1176,11,11,0,6,0,贵州
356311,641422,1129,3205,2270,11,11,0,6,0,浙江
356311,758374,1129,3205,2270,11,11,0,1,0,河北
356311,964080,664,1783,5041,11,11,2,5,0,天津市
356311,308537,664,1783,5041,11,11,2,3,2,广东
356311,758374,1129,3205,2270,11,11,0,0,1,湖北
356311,758374,1129,3205,2270,11,11,2,7,2,河南
356311,246033,664,1783,5041,11,11,2,4,1,山西
356311,1042521,1129,3028,4608,11,11,0,6,1,福建
356311,981040,1129,2741,7549,11,11,0,2,2,台湾
356311,59464,1129,3590,3815,11,11,0,1,1,西藏
356311,585057,1577,3760,3738,11,11,0,7,1,黑龙江
356311,269842,1129,2213,6946,11,11,0,6,1,上海市
356311,236400,1129,3205,2270,11,11,0,4,0,海南
356311,998103,1129,3205,2270,11,11,0,5,0,福建
356311,236400,1129,3205,2270,11,11,0,6,0,上海市
356311,1099295,1129,2213,6946,11,11,0,4,2,陕西
356311,269842,1129,2213,6946,11,11,0,7,0,云南
356311,758374,1129,3205,2270,11,11,0,7,1,湖北
356311,50377,1129,3028,4608,11,11,0,2,0,辽宁
356311,998103,1129,3205,2270,11,11,0,6,2,青海
356311,269842,1129,2213,6946,11,11,0,4,2,河南
356311,931066,1129,3590,3815,11,11,0,5,1,上海市
356311,183399,1389,2213,6946,11,11,0,6,2,辽宁
356311,1099295,1129,2213,6946,11,11,0,3,0,黑龙江
356311,269842,1129,2213,6946,11,11,0,5,2,甘肃
356311,413046,1129,3205,2270,11,11,0,0,1,江西
356311,492131,1389,2213,6946,11,11,0,6,2,云南
356311,3208,1129,2741,7549,11,11,0,3,2,天津市
272389,823051,1157,1244,1128,11,11,0,1,2,宁夏
272389,1112375,1112,4186,6035,11,11,0,7,2,内蒙古
272389,1112375,1112,4186,6035,11,11,0,5,0,辽宁
272389,1070749,1112,4186,6035,11,11,0,1,0,天津市
272389,1112375,1112,4186,6035,11,11,0,1,2,湖南
272389,1112375,1112,4186,6035,11,11,2,2,2,河北
139859,671759,1142,1487,6445,11,11,0,3,0,海南
139859,671759,1142,1487,6445,11,11,0,2,0,江苏
139859,671759,1142,1487,6445,11,11,2,3,1,上海市
139859,699524,800,3235,392,11,11,0,5,0,台湾
139859,333159,662,683,2545,11,11,0,5,2,天津市
139859,671759,1142,1487,6445,11,11,0,7,0,四川
139859,167106,1397,3853,6835,11,11,0,5,2,青海
139859,482696,389,1272,3489,11,11,0,0,0,河南
139859,671759,1142,1487,6445,11,11,0,5,0,西藏
139859,946684,464,1472,2871,11,11,0,7,1,重庆市
139859,671759,1142,1487,6445,11,11,0,3,1,广西
139859,1110243,662,1272,3489,11,11,0,4,2,辽宁
139859,333159,662,683,2545,11,11,0,2,2,陕西
139859,1110243,662,1272,3489,11,11,0,2,0,浙江
139859,141931,1397,3853,6835,11,11,0,6,0,上海市
139859,671759,1142,1487,6445,11,11,0,4,1,台湾
102269,121940,1075,2545,2334,11,11,0,4,0,河南
102269,222610,656,1890,5683,11,11,0,7,1,山西
102269,121940,1075,2545,2334,11,11,0,2,1,湖南
102269,153851,1603,2080,410,11,11,0,6,1,广东
102269,222610,656,1890,5683,11,11,0,0,1,河南
102269,60221,1075,2545,2334,11,11,0,5,2,香港
102269,222610,656,1890,5683,11,11,0,7,2,山东
102269,270473,656,1890,5683,11,11,0,2,0,福建
102269,992312,1603,1000,6289,11,11,0,3,2,山东
102269,82939,1603,1000,6289,11,11,0,6,0,山西
102269,60221,1075,2545,2334,11,11,0,2,0,湖北
102269,60221,1075,2545,2334,11,11,2,5,1,云南
102269,60221,1075,2545,2334,11,11,0,7,0,河北
102269,60221,1075,2545,2334,11,11,0,3,1,甘肃
102269,121940,1075,2545,2334,11,11,2,3,0,重庆市
102269,222610,656,1890,5683,11,11,0,2,0,河北
186568,783801,614,2361,1714,11,11,2,2,2,台湾
186568,899591,898,3716,2946,11,11,2,0,1,香港
186568,141051,933,270,397,11,11,2,4,1,甘肃
186568,283983,1174,2677,1579,11,11,0,6,2,广东
186568,318277,664,2361,1714,11,11,0,6,1,福建
186568,888875,1188,1277,4866,11,11,0,7,2,澳门
186568,318277,664,2361,1714,11,11,2,0,0,北京市
186568,888875,1188,1277,4866,11,11,2,2,2,宁夏
186568,40007,662,1340,1981,11,11,2,1,1,青海
186568,181387,1175,3144,4026,11,11,2,5,1,海南
186568,1044140,629,3845,3156,11,11,2,0,1,河南
149002,989660,577,3791,1500,11,11,0,3,1,贵州
149002,282,885,3791,1500,11,11,0,1,0,陕西
149002,582246,885,3791,1220,11,11,0,1,1,云南
149002,1074027,964,3791,1500,11,11,0,1,0,江西
149002,1074027,964,3791,1500,11,11,0,4,2,西藏
149002,810562,1141,167,5367,11,11,0,1,2,广东
149002,989660,577,3791,1500,11,11,0,1,0,河北
149002,989660,577,3791,1500,11,11,0,3,1,云南
149002,945203,885,1190,1500,11,11,0,6,0,澳门
149002,536300,885,3791,1500,11,11,0,0,2,香港
149002,1074027,964,3791,1500,11,11,0,6,0,山西
149002,989660,577,3791,1500,11,11,0,7,0,新疆
149002,989660,577,3791,1500,11,11,2,7,0,陕西
149002,810562,1141,167,5367,11,11,0,0,0,天津市
149002,989660,577,3791,1500,11,11,0,4,1,河北
149002,989660,577,3791,1500,11,11,0,6,2,吉林
149002,1074027,964,3791,1500,11,11,0,6,0,北京市
149002,339030,683,3845,3156,11,11,0,6,2,新疆
149002,270077,577,4796,1500,11,11,0,1,2,辽宁
149002,1074027,964,3791,1500,11,11,0,2,2,山东
149002,528369,577,1190,1500,11,11,0,1,0,台湾
92396,259853,1542,4587,4071,11,11,2,5,1,安徽
92396,259853,1542,4587,4071,11,11,2,5,1,辽宁
92396,316514,1401,4170,3964,11,11,2,3,2,上海市
92396,316514,1401,4170,3964,11,11,2,4,0,海南
92396,219473,1028,2677,1579,11,11,0,5,0,福建
92396,748083,1142,3760,3738,11,11,0,7,0,广西
92396,489312,1142,3117,475,11,11,0,0,1,天津市
92396,1043094,1260,2677,1579,11,11,0,2,2,福建
92396,219473,1028,2677,1579,11,11,0,5,0,重庆市
92396,997507,1174,2677,1579,11,11,0,2,0,河北
92396,989916,664,1398,1022,11,11,0,1,2,湖北
92396,497861,35,2677,1579,11,11,0,5,2,重庆市
92396,367970,351,2677,1579,11,11,0,0,2,广西
92396,909003,420,2677,1579,11,11,0,5,0,云南
92396,953159,420,2677,1579,11,11,0,0,0,江西
92396,997507,1174,2677,1579,11,11,0,5,1,山西
92396,219473,1028,2677,1579,11,11,0,1,1,安徽
92396,259853,1542,4587,4071,11,11,0,1,2,湖北
92396,997507,1174,2677,1579,11,11,0,1,2,山西
92396,997507,1174,2677,1579,11,11,0,4,1,四川
92396,568481,933,2677,1579,11,11,2,7,0,青海
37908,150707,656,2883,4380,11,11,0,6,2,陕西
37908,1026584,1208,286,356,11,11,0,4,2,湖北
37908,290456,1238,3760,3738,11,11,0,1,0,江苏
37908,704096,656,2883,4380,11,11,0,2,1,福建
37908,1010653,656,2883,4380,11,11,0,2,1,贵州
37908,460837,1238,3760,3738,11,11,0,7,2,黑龙江
37908,4678,1208,286,356,11,11,0,3,0,青海
37908,605542,656,2883,4380,11,11,0,6,1,辽宁
37908,856349,656,4432,1209,11,11,0,2,1,江西
37908,917284,1208,1113,7944,11,11,0,6,1,台湾
37908,886608,992,3760,3738,11,11,0,3,2,重庆市
37908,975007,1142,3760,3738,11,11,0,3,1,重庆市
37908,918344,1238,3760,3738,11,11,0,7,2,广东
37908,918243,656,4257,6742,11,11,0,5,2,山西
37908,330097,656,2883,4380,11,11,0,6,1,云南
37908,1010653,656,2883,4380,11,11,0,3,1,河北
37908,150707,656,2883,4380,11,11,0,5,0,广西
37908,330097,656,2883,4380,11,11,2,5,1,福建
37908,1010653,656,2883,4380,11,11,2,2,1,新疆
37908,1004921,656,2883,4380,11,11,0,0,1,云南
37908,330097,656,2883,4380,11,11,0,3,2,江苏
37908,351273,992,3760,3738,11,11,0,4,0,宁夏
66012,867263,605,1752,6976,11,11,0,7,2,河北
66012,67897,1349,184,1360,11,11,0,7,2,山西
66012,780658,1516,1752,6976,11,11,0,4,0,海南
66012,867263,605,1752,6976,11,11,2,3,2,河北
66012,867263,605,1752,6976,11,11,2,7,1,新疆
66012,780658,1516,1752,6976,11,11,2,4,2,贵州
66012,655189,605,1752,6976,11,11,0,6,2,陕西
66012,637051,1516,1752,6976,11,11,0,3,2,西藏
66012,780658,1516,1752,6976,11,11,0,5,1,河南
66012,977920,629,1,1662,11,11,0,7,0,四川
66012,67897,1349,184,1360,11,11,0,3,1,北京市
66012,867263,605,1752,6976,11,11,0,0,2,浙江
2859,419150,267,54,7076,11,11,0,4,1,贵州
2859,418367,629,4640,3884,11,11,0,2,1,湖南
2859,498304,1500,844,427,11,11,0,5,0,黑龙江
2859,735498,656,3773,3718,11,11,3,5,0,山东
2859,163356,267,54,7076,11,11,0,0,0,青海
2859,672487,1656,2439,1307,11,11,0,0,0,湖南
2859,170750,1152,2084,606,11,11,0,2,2,辽宁
2859,1016651,329,2673,2702,11,11,0,5,1,云南
2859,775698,720,2076,1283,11,11,0,5,1,湖北
2859,269288,564,187,681,11,11,0,5,2,湖北
2859,346508,420,121,2337,11,11,0,6,2,广西
2859,1008604,1500,844,872,11,11,0,2,0,江西
2859,568465,629,1,1662,11,11,0,7,0,江西
2859,170750,1152,2084,606,11,11,0,4,2,云南
2859,163356,267,54,7076,11,11,0,1,2,宁夏
2859,269288,564,187,681,11,11,0,3,2,海南
2859,361468,1656,4814,8470,11,11,0,1,0,云南
2859,966948,629,1,1662,11,11,0,6,2,江西
2859,966948,629,1,1662,11,11,0,6,0,黑龙江
2859,923725,629,4628,5773,11,11,2,5,2,内蒙古
2859,351303,1197,4628,5773,11,11,2,7,0,四川
2859,351303,1197,4628,5773,11,11,2,2,2,湖北
2859,269288,564,187,681,11,11,2,3,2,安徽
2859,581038,267,54,7076,11,11,2,5,2,澳门
2859,298343,267,54,7076,11,11,0,4,2,澳门
2859,103430,564,3854,7155,11,11,0,1,0,北京市
2859,1012377,564,1749,7355,11,11,0,1,0,湖南
2859,97202,420,4640,4815,11,11,0,3,0,河北
2859,325859,1371,1269,5416,11,11,0,3,0,福建
2859,923725,629,4628,5773,11,11,0,5,0,宁夏
153790,444179,656,4218,3700,11,11,0,2,2,浙江
153790,667225,823,3568,611,11,11,0,2,0,河北
153790,444179,656,4218,3700,11,11,0,3,1,西藏
153790,710302,1467,2781,5683,11,11,0,0,2,广东
153790,209679,1238,158,99,11,11,0,2,2,青海
153790,480096,898,4289,2208,11,11,0,3,1,江西
153790,710302,1467,2781,5683,11,11,0,7,2,河南
153790,444179,656,4218,3700,11,11,2,3,2,江西
153790,634856,898,1346,7995,11,11,2,6,2,海南
153790,705878,1467,2781,5683,11,11,2,2,1,浙江
153790,710302,1467,2781,5683,11,11,2,3,2,上海市
153790,209679,1238,158,99,11,11,2,6,1,辽宁
153790,444179,656,4218,3700,11,11,2,2,2,江西
153790,705878,1467,2781,5683,11,11,0,1,0,安徽
26516,821639,331,4161,5812,11,11,0,2,1,台湾
26516,771446,786,862,8281,11,11,0,1,2,台湾
26516,683349,1401,586,5579,11,11,0,0,2,黑龙江
26516,1052021,1644,4161,5812,11,11,0,1,1,海南
26516,544572,1401,586,5579,11,11,0,7,2,台湾
26516,1052021,1644,4161,5812,11,11,0,7,2,陕西
26516,416965,1401,586,8210,11,11,2,2,0,陕西
26516,384440,788,4161,5812,11,11,2,6,1,广西
26516,241232,77,4161,5812,11,11,2,2,0,江苏
26516,846996,602,2403,2373,11,11,2,2,2,甘肃
26516,66049,602,2403,2373,11,11,2,3,2,河南
26516,124948,484,4161,5812,11,11,2,2,1,海南
26516,821639,331,4161,5812,11,11,0,0,1,天津市
26516,613972,331,586,5579,11,11,0,6,0,广西
26516,846996,602,2403,8417,11,11,0,6,1,广西
26516,334700,241,586,5579,11,11,0,0,1,北京市
26516,821639,331,4161,5812,11,11,0,6,0,辽宁
26516,66049,602,2403,8417,11,11,0,4,2,甘肃
26516,66049,602,2403,8417,11,11,0,6,1,天津市
26516,1052021,1644,4161,5812,11,11,0,6,2,黑龙江
26516,821639,331,4161,5812,11,11,0,2,2,台湾
26516,821639,331,4161,5812,11,11,0,5,0,黑龙江
26516,877454,331,4161,5812,11,11,0,4,0,安徽
26516,1052021,1644,4161,5812,11,11,0,2,1,广西
26516,1052021,1644,4161,5812,11,11,0,7,1,云南
26516,544572,1401,586,8210,11,11,2,1,2,辽宁
26516,258481,192,4161,5812,11,11,2,0,1,广西
26516,352345,177,2565,8149,11,11,2,4,2,澳门
26516,334700,241,586,8210,11,11,2,4,2,上海市
26516,683349,1401,586,8210,11,11,2,3,1,广西
26516,877454,331,4161,5812,11,11,0,4,2,北京市
26516,682244,786,862,8281,11,11,0,2,1,广东
26516,683349,1401,586,5579,11,11,0,3,2,宁夏
26516,821639,331,4161,5812,11,11,0,5,2,吉林
78617,602004,611,2561,6633,11,11,2,7,2,重庆市
78617,1087437,895,2445,2449,11,11,0,6,2,澳门
78617,602004,611,2561,6633,11,11,0,6,2,江西
78617,1087437,895,2445,2449,11,11,2,0,2,贵州
78617,602004,611,2561,6633,11,11,0,6,2,内蒙古
78617,602004,611,2561,6633,11,11,2,6,1,广东
366342,197437,893,4663,4234,11,11,2,0,2,宁夏
366342,893999,43,2954,1847,11,11,2,3,0,香港
366342,822957,747,2954,1847,11,11,2,4,1,浙江
366342,822957,747,2954,1847,11,11,2,2,2,海南
366342,487805,351,1892,6585,11,11,2,3,1,辽宁
366342,267380,1357,444,2731,11,11,2,5,1,香港
366342,974222,351,1892,6585,11,11,2,6,0,贵州
366342,651029,1357,444,2731,11,11,2,0,1,山东
366342,545920,610,2954,1847,11,11,2,1,1,浙江
366342,794335,993,1892,6585,11,11,2,5,0,江苏
366342,1039486,893,4663,4234,11,11,2,3,2,内蒙古
366342,391880,351,1892,6585,11,11,2,2,0,北京市
366342,606409,1590,4663,4234,11,11,2,7,1,福建
366342,676076,1583,4663,4234,11,11,2,6,0,香港
366342,1052189,893,4663,4234,11,11,2,5,0,新疆
366342,822957,747,2954,1847,11,11,0,7,0,山东
366342,822957,747,2954,1847,11,11,0,1,0,江苏
366342,822957,747,2954,1847,11,11,0,2,1,辽宁
366342,606409,1590,4663,4234,11,11,0,7,2,河北
366342,837872,1357,444,2731,11,11,0,7,1,澳门
366342,1008969,43,2954,1847,11,11,0,5,1,湖北
366342,1039486,893,4663,4234,11,11,0,0,1,上海市
366342,651029,1357,444,2731,11,11,0,4,2,贵州
366342,837872,1357,444,2731,11,11,0,1,1,上海市
366342,872519,278,3319,5988,11,11,0,4,2,江苏
366342,1039486,893,4663,4234,11,11,0,5,0,浙江
366342,395164,484,2954,1847,11,11,0,3,0,吉林
366342,1023283,747,2954,1847,11,11,0,7,2,上海市
366342,395164,484,2954,1847,11,11,0,3,1,澳门
366342,657660,517,3144,4026,11,11,0,4,1,江西
366342,679944,1566,4663,4234,11,11,0,1,0,澳门
366342,140931,1644,3319,7072,11,11,0,1,0,香港
366342,719325,484,2954,1847,11,11,0,7,0,辽宁
366342,893999,43,2954,1847,11,11,0,3,2,广西
366342,36015,610,2954,1847,11,11,0,2,1,陕西
366342,783441,1016,2954,1847,11,11,0,7,1,北京市
366342,78910,1357,444,2731,11,11,0,5,0,重庆市
366342,645640,766,3144,4026,11,11,0,5,0,澳门
366342,354165,151,2838,4917,11,11,3,6,2,上海市
366342,197437,893,4663,4234,11,11,0,6,0,湖南
366342,676076,1583,4663,4234,11,11,0,2,0,上海市
366342,651029,1357,444,2731,11,11,0,6,0,江西
366342,730518,1644,2954,1847,11,11,0,0,0,四川
366342,893999,43,2954,1847,11,11,0,1,1,宁夏
366342,267380,1357,444,2731,11,11,0,3,1,香港
366342,719325,484,2954,1847,11,11,0,7,2,山东
366342,893999,43,2954,1847,11,11,0,3,2,广东
366342,1039486,893,4663,4234,11,11,0,4,1,四川
366342,148770,1357,444,2731,11,11,0,4,2,青海
366342,267380,1357,444,2731,11,11,0,0,1,澳门
366342,22629,103,2954,1847,11,11,0,3,1,台湾
366342,463867,1644,2954,1847,11,11,0,0,0,香港
366342,395164,484,2954,1847,11,11,0,4,2,贵州
366342,1023283,747,2954,1847,11,11,0,2,1,湖北
366342,680038,1644,2954,1847,11,11,0,2,2,辽宁
366342,395164,484,2954,1847,11,11,0,1,0,陕西
366342,615680,1247,2838,5647,11,11,0,1,1,广西
366342,611231,893,4663,4234,11,11,0,4,2,天津市
366342,746945,1357,444,2731,11,11,0,6,1,吉林
366342,822957,747,2954,1847,11,11,0,2,2,青海
366342,651029,1357,444,2731,11,11,0,2,1,内蒙古
366342,1052189,893,4663,4234,11,11,0,3,2,西藏
366342,60969,235,2838,5647,11,11,0,4,0,广东
366342,546871,1357,444,2731,11,11,0,2,2,上海市
366342,680038,1644,2954,1847,11,11,0,0,1,安徽
366342,1052189,893,4663,4234,11,11,0,6,0,江苏
366342,627526,1192,2954,1847,11,11,0,6,0,安徽
366342,267380,1357,444,2731,11,11,0,6,2,香港
366342,730518,1644,2954,1847,11,11,0,3,1,甘肃
366342,267380,1357,444,2731,11,11,0,3,1,内蒙古
366342,197437,893,4663,4234,11,11,0,7,1,台湾
366342,1023283,747,2954,1847,11,11,0,0,1,江苏
366342,487805,351,1892,6585,11,11,0,2,1,重庆市
366342,545920,610,2954,1847,11,11,2,0,1,台湾
366342,611231,893,4663,4234,11,11,2,2,0,北京市
366342,545920,610,2954,1847,11,11,0,2,2,陕西
171799,1108105,756,723,4267,11,11,0,7,1,贵州
171799,696329,756,2075,4725,11,11,0,4,2,黑龙江
171799,460461,883,3826,2232,11,11,0,7,0,内蒙古
171799,845736,1344,3146,4777,11,11,0,2,2,新疆
171799,1108105,756,723,4267,11,11,2,3,1,宁夏
171799,168714,666,4382,8012,11,11,0,3,0,广东
171799,945837,756,723,4267,11,11,2,0,0,重庆市
171799,865068,1344,4900,1954,11,11,0,7,2,青海
171799,608042,883,3826,2232,11,11,2,1,1,香港
171799,59447,756,723,1617,11,11,2,7,1,香港
171799,460461,883,3826,2232,11,11,2,6,2,贵州
171799,922514,1603,3368,5603,11,11,0,5,2,宁夏
171799,371491,756,723,4267,11,11,0,6,1,吉林
171799,945837,756,723,4267,11,11,0,2,2,湖南
171799,608042,883,3826,2232,11,11,0,3,2,内蒙古
171799,460461,883,3826,2232,11,11,0,4,0,陕西
171799,608042,883,3826,2232,11,11,0,7,1,辽宁
171799,851373,84,723,2666,11,11,0,3,1,重庆市
171799,148516,883,3826,2232,11,11,0,0,0,湖南
171799,148516,883,3826,2232,11,11,0,5,2,上海市
171799,865068,1344,4900,1954,11,11,0,6,2,北京市
171799,42232,666,3146,4777,11,11,0,6,2,广西
171799,152087,1349,2446,451,11,11,0,2,2,贵州
171799,90166,67,2075,6762,11,11,0,6,2,四川
171799,371491,756,723,4267,11,11,0,0,1,江西
171799,59447,756,723,1617,11,11,0,1,0,山东
171799,777572,756,218,4267,11,11,0,7,0,海南
171799,75461,1603,3368,5603,11,11,0,4,1,青海
106629,793307,389,3828,1446,11,11,0,7,2,江苏
106629,236222,1432,1107,268,11,11,0,1,2,黑龙江
106629,658518,1095,4094,7749,11,11,0,3,0,河北
106629,846404,1208,4766,4360,11,11,0,6,1,上海市
106629,337045,1389,4897,5701,11,11,0,4,0,湖南
106629,933590,1129,2213,6946,11,11,0,4,1,台湾
106629,811588,389,4712,6796,11,11,0,1,0,江苏
106629,259052,1421,749,2630,11,11,0,4,1,浙江
106629,12406,748,3161,1202,11,11,0,7,1,浙江
106629,426851,1095,4094,7749,11,11,0,3,2,陕西
106629,843397,389,4094,7749,11,11,0,5,0,重庆市
106629,843397,389,4094,7749,11,11,0,1,0,重庆市
106629,259052,1421,749,2630,11,11,0,2,0,甘肃
106629,236222,1432,1107,268,11,11,0,2,0,山西
106629,450497,4,828,4385,11,11,0,1,0,山西
106629,843397,389,4094,7749,11,11,0,3,1,辽宁
106629,372798,1438,1557,1152,11,11,0,5,1,青海
106629,426851,1095,4094,7749,11,11,0,0,0,福建
106629,450497,4,828,4385,11,11,0,7,0,湖北
106629,426851,1095,4094,7749,11,11,0,1,0,辽宁
106629,236222,1432,1107,268,11,11,0,0,2,贵州
106629,337045,1389,4897,5701,11,11,0,0,1,陕西
106629,276321,451,936,6490,11,11,0,5,1,甘肃
106629,426851,1095,4094,7749,11,11,0,1,1,新疆
106629,450497,4,828,4385,11,11,0,2,0,四川
106629,324807,1577,2213,6946,11,11,0,3,0,西藏
106629,259052,1421,749,2630,11,11,0,5,0,黑龙江
106629,276321,451,936,6490,11,11,0,1,1,澳门
106629,38576,1208,4558,5636,11,11,0,4,0,山西
106629,337045,1389,4897,5701,11,11,0,6,2,河北
106629,933590,1129,2213,6946,11,11,0,0,0,湖南
106629,426851,1095,4094,7749,11,11,0,4,1,香港
106629,426851,1095,4094,7749,11,11,0,3,0,江苏
106629,12406,748,3161,1202,11,11,0,6,0,福建
106629,747288,601,2255,7463,11,11,0,6,0,上海市
106629,450497,4,828,4385,11,11,3,5,1,甘肃
106629,337045,1389,4897,5701,11,11,2,2,1,四川
106629,372798,1438,1557,1152,11,11,2,2,0,江苏
106629,236222,1432,1107,268,11,11,2,4,0,海南
106629,12406,748,3161,1202,11,11,0,6,2,四川
106629,933590,1129,2213,6946,11,11,2,7,0,海南
106629,12406,748,3161,1202,11,11,2,4,2,四川
106629,324807,1577,2213,6946,11,11,2,7,2,新疆
106629,720432,1095,4094,7749,11,11,0,0,1,河北
106629,324807,1577,2213,6946,11,11,0,3,1,西藏
106629,811588,389,4712,6796,11,11,0,3,2,海南
106629,933590,1129,2213,6946,11,11,0,1,2,浙江
106629,426851,1095,4094,7749,11,11,0,7,0,西藏
106629,324807,1577,2213,6946,11,11,0,2,0,上海市
106629,38576,1208,4558,5636,11,11,0,0,1,广西
106629,372798,1438,1557,1152,11,11,0,5,2,浙江
106629,37346,946,2721,3954,11,11,0,1,1,吉林
106629,811588,389,4712,6796,11,11,0,3,1,上海市
106629,259052,1421,749,2630,11,11,0,4,1,吉林
106629,426851,1095,4094,7749,11,11,0,2,0,重庆市
106629,720432,1095,4094,7749,11,11,0,6,0,安徽
237078,564160,1190,2862,8077,11,11,0,3,1,辽宁
237078,961238,1213,2664,8154,11,11,0,2,1,贵州
237078,825774,1213,2664,8154,11,11,0,4,0,河南
237078,246590,1213,2664,8154,11,11,2,1,2,山西
237078,444049,1213,2664,8154,11,11,0,2,0,吉林
237078,322063,825,453,8243,11,11,0,6,1,北京市
237078,444049,1213,2664,8154,11,11,0,1,1,福建
237078,751078,1208,453,8243,11,11,0,6,1,四川
237078,191017,1213,2664,8154,11,11,0,7,0,贵州
237078,1111417,602,2884,7239,11,11,0,4,0,黑龙江
237078,270641,1213,2664,8154,11,11,0,7,0,北京市
237078,270641,1213,2664,8154,11,11,0,7,1,台湾
237078,246590,1213,2664,8154,11,11,0,0,2,新疆
237078,208329,1213,2664,8154,11,11,0,7,0,内蒙古
109881,1044140,629,3845,3156,11,11,0,7,0,青海
109881,334345,629,1,1104,11,11,0,3,1,上海市
109881,496571,737,4768,7200,11,11,0,2,0,山东
109881,854653,632,791,7816,11,11,0,0,2,贵州
109881,1044140,629,3845,3156,11,11,0,5,2,江西
109881,606253,1271,1225,6987,11,11,0,2,2,陕西
109881,850208,420,1617,4073,11,11,0,4,1,山西
109881,618085,656,1225,6987,11,11,0,5,1,辽宁
109881,43889,1023,227,6997,11,11,0,6,2,陕西
109881,1044140,629,3845,3156,11,11,0,5,1,吉林
109881,405452,1577,28,4446,11,11,0,3,0,广东
109881,439363,1577,28,4446,11,11,0,0,0,宁夏
109881,521291,1577,28,4446,11,11,0,0,1,广东
109881,405452,1577,28,4446,11,11,0,3,1,广西
109881,482707,420,1617,4073,11,11,0,3,0,江苏
109881,346806,812,1,1662,11,11,0,7,1,贵州
109881,1003414,389,3760,3738,11,11,0,1,0,福建
109881,434928,629,2639,7063,11,11,0,1,2,台湾
